LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1006,1,1,GROUP1,VARCHAR2,,20,73538,1,20,,,,,VARCHAR2,,
1006,1,2,PARTIC,VARCHAR2,,20,73539,21,40,,,,,VARCHAR2,,
1006,1,3,SSN,VARCHAR2,,9,73540,41,49,,,,,VARCHAR2,,
1006,1,4,PLANID,VARCHAR2,,20,73541,50,69,,,,,VARCHAR2,,
1006,1,5,EMPFST,VARCHAR2,,15,73542,70,84,,,,,VARCHAR2,,
1006,1,6,EMPLST,VARCHAR2,,15,73543,85,99,,,,,VARCHAR2,,
1006,1,7,DEPREL,VARCHAR2,,1,73544,100,100,,,,,VARCHAR2,,
1006,1,8,DEPNO,VARCHAR2,,2,73545,101,102,,,,,VARCHAR2,,
1006,1,9,PATDOB,DATE,YYYYMMDD,8,73546,103,110,,,,,DATE,,
1006,1,10,PATSEX,VARCHAR2,,1,73547,111,111,,,,,VARCHAR2,,
1006,1,11,PATFST,VARCHAR2,,15,73548,112,126,,,,,VARCHAR2,,
1006,1,12,PATLST,VARCHAR2,,15,73549,127,141,,,,,VARCHAR2,,
1006,1,13,PATSSN,VARCHAR2,,9,73550,142,150,,,,,VARCHAR2,,
1006,1,14,COVERG,VARCHAR2,,1,73551,151,151,,,,,VARCHAR2,,
1006,1,15,RECVDT,DATE,YYYYMMDD,8,73552,152,159,,,,,DATE,,
1006,1,16,CLMNUM,VARCHAR2,,14,73553,160,173,,,,,VARCHAR2,,
1006,1,17,STATUS,VARCHAR2,,1,73554,174,174,,,,,VARCHAR2,,
1006,1,18,PROVID,VARCHAR2,,9,73555,175,183,,,,,VARCHAR2,,
1006,1,19,PROVSF,VARCHAR2,,3,73556,184,186,,,,,VARCHAR2,,
1006,1,20,PROVNM,VARCHAR2,,30,73557,187,216,,,,,VARCHAR2,,
1006,1,21,PRVAD1,VARCHAR2,,30,73558,217,246,,,,,VARCHAR2,,
1006,1,22,PRVAD2,VARCHAR2,,30,73559,247,276,,,,,VARCHAR2,,
1006,1,23,PRVCTY,VARCHAR2,,20,73560,277,296,,,,,VARCHAR2,,
1006,1,24,PRVSTA,VARCHAR2,,2,73561,297,298,,,,,VARCHAR2,,
1006,1,25,PRVZIP,VARCHAR2,,9,73562,299,307,,,,,VARCHAR2,,
1006,1,26,PRVTYP,VARCHAR2,,2,73563,308,309,,,,,VARCHAR2,,
1006,1,27,PRVSPC,VARCHAR2,,2,73564,310,311,,,,,VARCHAR2,,
1006,1,28,PRVREF,VARCHAR2,,9,73565,312,320,,,,,VARCHAR2,,
1006,1,29,DTSVFM,DATE,YYYYMMDD,8,73566,321,328,,,,,DATE,,
1006,1,30,DTSVTO,DATE,YYYYMMDD,8,73567,329,336,,,,,DATE,,
1006,1,31,PLSERV,VARCHAR2,,2,73568,337,338,,,,,VARCHAR2,,
1006,1,32,DIVIS,VARCHAR2,,4,73569,339,342,,,,,VARCHAR2,,
1006,1,33,DIAG1,VARCHAR2,,6,73570,343,348,,,,,VARCHAR2,,
1006,1,34,DIAG2,VARCHAR2,,6,73571,349,354,,,,,VARCHAR2,,
1006,1,35,DIAG3,VARCHAR2,,6,73572,355,360,,,,,VARCHAR2,,
1006,1,36,DIAG4,VARCHAR2,,6,73573,361,366,,,,,VARCHAR2,,
1006,1,37,DIAG5,VARCHAR2,,6,73574,367,372,,,,,VARCHAR2,,
1006,1,38,PROC,VARCHAR2,,5,73575,373,377,,,,,VARCHAR2,,
1006,1,39,MOD,VARCHAR2,,2,73576,378,379,,,,,VARCHAR2,,
1006,1,40,PROCDS,VARCHAR2,,50,73577,380,429,,,,,VARCHAR2,,
1006,1,41,SERVCD,VARCHAR2,,2,73578,430,431,,,,,VARCHAR2,,
1006,1,42,ALTPRC,VARCHAR2,,5,73579,432,436,,,,,VARCHAR2,,
1006,1,43,TOOTH,VARCHAR2,,2,73580,437,438,,,,,VARCHAR2,,
1006,1,44,TTHSUR,VARCHAR2,,2,73581,439,440,,,,,VARCHAR2,,
1006,1,45,UNITS,NUMBER,,2,73582,441,442,,,,,NUMBER,,
1006,1,46,DRG,VARCHAR2,,5,73583,443,447,,,,,VARCHAR2,,
1006,1,47,MCSP,NUMBER,,7,73584,448,454,,,,,NUMBER,,
1006,1,48,UBSTAT,VARCHAR2,,2,73585,455,456,,,,,VARCHAR2,,
1006,1,49,TIME1,VARCHAR2,,2,73586,457,458,,,,,VARCHAR2,,
1006,1,50,CHARGE,NUMBER,,9,73587,459,467,,,,,NUMBER,,
1006,1,51,ACCFLG,VARCHAR2,,1,73588,468,468,,,,,VARCHAR2,,
1006,1,52,ACCTYP,VARCHAR2,,2,73589,469,470,,,,,VARCHAR2,,
1006,1,53,ACCDTE,DATE,YYYYMMDD,8,73590,471,478,,,,,DATE,,
1006,1,54,COPAY,NUMBER,,6,73591,479,484,,,,,NUMBER,,
1006,1,55,COBPDO,NUMBER,,9,73592,485,493,,,,,NUMBER,,
1006,1,56,COBRIN,NUMBER,,9,73593,494,502,,,,,NUMBER,,
1006,1,57,COMOUT,NUMBER,,9,73594,503,511,,,,,NUMBER,,
1006,1,58,DEDAMT,NUMBER,,9,73595,512,520,,,,,NUMBER,,
1006,1,59,DEDCOD,VARCHAR2,,2,73596,521,522,,,,,VARCHAR2,,
1006,1,60,COIELG,NUMBER,,9,73597,523,531,,,,,NUMBER,,
1006,1,61,COIPCT,NUMBER,,3,73598,532,534,,,,,NUMBER,,
1006,1,62,COIPAT,NUMBER,,9,73599,535,543,,,,,NUMBER,,
1006,1,63,COICOD,VARCHAR2,,8,73600,544,551,,,,,VARCHAR2,,
1006,1,64,OOPDOL,NUMBER,,9,73601,552,560,,,,,NUMBER,,
1006,1,65,OOPCOD,VARCHAR2,,2,73602,561,562,,,,,VARCHAR2,,
1006,1,66,LFMXD1,NUMBER,,11,73603,563,573,,,,,NUMBER,,
1006,1,67,LFMXC1,VARCHAR2,,1,73604,574,574,,,,,VARCHAR2,,
1006,1,68,LFMXD2,NUMBER,,11,73605,575,585,,,,,NUMBER,,
1006,1,69,LFMXC2,VARCHAR2,,1,73606,586,586,,,,,VARCHAR2,,
1006,1,70,LFMXD3,NUMBER,,11,73607,587,597,,,,,NUMBER,,
1006,1,71,LFMXC3,VARCHAR2,,1,73608,598,598,,,,,VARCHAR2,,
1006,1,72,LFMXD4,NUMBER,,11,73609,599,609,,,,,NUMBER,,
1006,1,73,LFMXC4,VARCHAR2,,1,73610,610,610,,,,,VARCHAR2,,
1006,1,74,LFMXD5,NUMBER,,11,73611,611,621,,,,,NUMBER,,
1006,1,75,LFMXC5,VARCHAR2,,1,73612,622,622,,,,,VARCHAR2,,
1006,1,76,INEL1,NUMBER,,9,73613,623,631,,,,,NUMBER,,
1006,1,77,INELC1,VARCHAR2,,4,73614,632,635,,,,,VARCHAR2,,
1006,1,78,INEL2,NUMBER,,9,73615,636,644,,,,,NUMBER,,
1006,1,79,INELC2,VARCHAR2,,4,73616,645,648,,,,,VARCHAR2,,
1006,1,80,SLSPEC,VARCHAR2,,1,73617,649,649,,,,,VARCHAR2,,
1006,1,81,SLAGGR,VARCHAR2,,1,73618,650,650,,,,,VARCHAR2,,
1006,1,82,PPODSC,NUMBER,,9,73619,651,659,,,,,NUMBER,,
1006,1,83,PPOCOD,VARCHAR2,,8,73620,660,667,,,,,VARCHAR2,,
1006,1,84,UACDSC,NUMBER,,9,73621,668,676,,,,,NUMBER,,
1006,1,85,PRECRT,NUMBER,,9,73622,677,685,,,,,NUMBER,,
1006,1,86,TOTPAY,NUMBER,,9,73623,686,694,,,,,NUMBER,,
1006,1,87,PAYDTE,DATE,YYYYMMDD,8,73624,695,702,,,,,DATE,,
1006,1,88,PRVAMT,NUMBER,,9,73625,703,711,,,,,NUMBER,,
1006,1,89,PRBANK,VARCHAR2,,4,73626,712,715,,,,,VARCHAR2,,
1006,1,90,PROVCK,VARCHAR2,,6,73627,716,721,,,,,VARCHAR2,,
1006,1,91,PROVEB,VARCHAR2,,10,73628,722,731,,,,,VARCHAR2,,
1006,1,92,CLMAMT,NUMBER,,9,73629,732,740,,,,,NUMBER,,
1006,1,93,CLBANK,VARCHAR2,,4,73630,741,744,,,,,VARCHAR2,,
1006,1,94,CLMCHK,VARCHAR2,,6,73631,745,750,,,,,VARCHAR2,,
