LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
4282,1,35,CHRG_AMT,NUMBER,,200,321573,6801,7000,,,,,NUMBER,,
4282,1,36,NOT_COV,NUMBER,,200,321574,7001,7200,,,,,NUMBER,,
4282,1,37,DED_AMT,NUMBER,,200,321575,7201,7400,,,,,NUMBER,,
4282,1,38,PAY_AMT,NUMBER,,200,321576,7401,7600,,,,,NUMBER,,
4282,1,39,CPAYCOIN,NUMBER,,200,321577,7601,7800,,,,,NUMBER,,
4282,1,40,COPAY,NUMBER,,200,321578,7801,8000,,,,,NUMBER,,
4282,1,41,COIN_AMT,NUMBER,,200,321579,8001,8200,,,,,NUMBER,,
4282,1,42,TRUE_COB,NUMBER,,200,321580,8201,8400,,,,,NUMBER,,
4282,1,43,SAV_AMT,NUMBER,,200,321581,8401,8600,,,,,NUMBER,,
4282,1,44,COV_AMT,NUMBER,,200,321582,8601,8800,,,,,NUMBER,,
4282,1,45,ALWD_AMT,NUMBER,,200,321583,8801,9000,,,,,NUMBER,,
4282,1,46,DIAG_CD1,VARCHAR2,,200,321584,9001,9200,,,,,VARCHAR2,,
4282,1,47,DIAG_CD2,VARCHAR2,,200,321585,9201,9400,,,,,VARCHAR2,,
4282,1,48,DIAG_CD3,VARCHAR2,,200,321586,9401,9600,,,,,VARCHAR2,,
4282,1,49,ORIG_SVC,VARCHAR2,,200,321587,9601,9800,,,,,VARCHAR2,,
4282,1,50,NUM_SERV,VARCHAR2,,200,321588,9801,10000,,,,,VARCHAR2,,
4282,1,51,SVC_DT,DATE,YYYYMMDD,200,321589,10001,10200,,,,,DATE,,
4282,1,52,END_DT,DATE,YYYYMMDD,200,321590,10201,10400,,,,,DATE,,
4282,1,53,NT_IND,VARCHAR2,,200,321591,10401,10600,,,,,VARCHAR2,,
4282,1,54,CLAIM_ID,VARCHAR2,,200,321592,10601,10800,,,,,VARCHAR2,,
4282,1,55,PER_DIEM,VARCHAR2,,200,321593,10801,11000,,,,,VARCHAR2,,
4282,1,56,PD_DT,DATE,YYYYMMDD,200,321594,11001,11200,,,,,DATE,,
4282,1,57,RMK_CD,VARCHAR2,,200,321595,11201,11400,,,,,VARCHAR2,,
4282,1,58,MEDICARE,VARCHAR2,,200,321596,11401,11600,,,,,VARCHAR2,,
4282,1,59,TRANS_CD,VARCHAR2,,200,321597,11601,11800,,,,,VARCHAR2,,
4282,1,60,SRC_SYS,VARCHAR2,,200,321598,11801,12000,,,,,VARCHAR2,,
4282,1,61,CLM_NUM,VARCHAR2,,200,321599,12001,12200,,,,,VARCHAR2,,
4282,1,62,PROC_TY,VARCHAR2,,200,321600,12201,12400,,,,,VARCHAR2,,
4282,1,63,ICD9_MAJ,VARCHAR2,,200,321601,12401,12600,,,,,VARCHAR2,,
4282,1,64,ICD9_MIN,VARCHAR2,,200,321602,12601,12800,,,,,VARCHAR2,,
4282,1,65,MDC_CAT,VARCHAR2,,200,321603,12801,13000,,,,,VARCHAR2,,
4282,1,66,SAV_RSN,VARCHAR2,,200,321604,13001,13200,,,,,VARCHAR2,,
4282,1,67,LOC_CD,VARCHAR2,,200,321605,13201,13400,,,,,VARCHAR2,,
4282,1,68,SVC_TY,VARCHAR2,,200,321606,13401,13600,,,,,VARCHAR2,,
4282,1,69,ACCT_TY0,VARCHAR2,,200,321607,13601,13800,,,,,VARCHAR2,,
4282,1,70,ACCT_TY1,VARCHAR2,,200,321608,13801,14000,,,,,VARCHAR2,,
4282,1,71,ACCT_TY2,VARCHAR2,,200,321609,14001,14200,,,,,VARCHAR2,,
4282,1,72,ENC_IND,VARCHAR2,,200,321610,14201,14400,,,,,VARCHAR2,,
4282,1,73,MBR_NUM,VARCHAR2,,200,321611,14401,14600,,,,,VARCHAR2,,
4282,1,74,RNC_IND,VARCHAR2,,200,321612,14601,14800,,,,,VARCHAR2,,
4282,1,75,CASE_ID,VARCHAR2,,200,321613,14801,15000,,,,,VARCHAR2,,
4282,1,76,PROC_CD,VARCHAR2,,200,321614,15001,15200,,,,,VARCHAR2,,
4282,1,77,LN_NUM,VARCHAR2,,200,321615,15201,15400,,,,,VARCHAR2,,
4282,1,78,HRA_PAY_AMT,VARCHAR2,,200,321616,15401,15600,,,,,VARCHAR2,,
4282,1,79,BILLG_PROV_TAX_ID,VARCHAR2,,200,321617,15601,15800,,,,,VARCHAR2,,
4282,1,80,PROC_MOD_CD,VARCHAR2,,200,321618,15801,16000,,,,,VARCHAR2,,
4282,1,81,UNIT_QTY,VARCHAR2,,200,321619,16001,16200,,,,,VARCHAR2,,
4282,1,82,CPT4,VARCHAR2,,200,321620,16201,16400,,,,,VARCHAR2,,
4282,1,83,REIMB_TY,VARCHAR2,,200,321621,16401,16600,,,,,VARCHAR2,,
4282,1,84,ICD9_PROC_CD,VARCHAR2,,200,321622,16601,16800,,,,,VARCHAR2,,
4282,1,85,TY_OF_BILL,VARCHAR2,,200,321623,16801,17000,,,,,VARCHAR2,,
4282,1,87,DRG_CD,VARCHAR2,,200,321625,17201,17400,,,,,VARCHAR2,,
4282,1,1,ACCT_NUM_BIMAL,VARCHAR2,,200,321539,1,200,,,,,VARCHAR2,,
4282,1,2,BRANCH,VARCHAR2,,200,321540,201,400,,,,,VARCHAR2,,
4282,1,3,BASE_HMO,VARCHAR2,,200,321541,401,600,,,,,VARCHAR2,,
4282,1,4,HMO_CD,VARCHAR2,,200,321542,601,800,,,,,VARCHAR2,,
4282,1,5,BEN_PLAN,VARCHAR2,,200,321543,801,1000,,,,,VARCHAR2,,
4282,1,6,SUBACCT,VARCHAR2,,200,321544,1001,1200,,,,,VARCHAR2,,
4282,1,7,NT_ID,VARCHAR2,,200,321545,1201,1400,,,,,VARCHAR2,,
4282,1,8,EENUMPX,VARCHAR2,,200,321546,1401,1600,,,,,VARCHAR2,,
4282,1,9,EMP_ID,VARCHAR2,,200,321547,1601,1800,,,,,VARCHAR2,,
4282,1,10,PAT_REL,VARCHAR2,,200,321548,1801,2000,,,,,VARCHAR2,,
4282,1,11,FRST_NM,VARCHAR2,,200,321549,2001,2200,,,,,VARCHAR2,,
4282,1,12,LAST_NM,VARCHAR2,,200,321550,2201,2400,,,,,VARCHAR2,,
4282,1,13,BRTH_DT,DATE,YYYYMMDD,200,321551,2401,2600,,,,,DATE,,
4282,1,14,SEX_CD,VARCHAR2,,200,321552,2601,2800,,,,,VARCHAR2,,
4282,1,15,EMP_ZIP,VARCHAR2,,200,321553,2801,3000,,,,,VARCHAR2,,
4282,1,16,EMP_ST,VARCHAR2,,200,321554,3001,3200,,,,,VARCHAR2,,
4282,1,17,AGE_AMT,NUMBER,,200,321555,3201,3400,,,,,NUMBER,,
4282,1,18,PROV_ID,VARCHAR2,,200,321556,3401,3600,,,,,VARCHAR2,,
4282,1,19,PCP_ID,VARCHAR2,,200,321557,3601,3800,,,,,VARCHAR2,,
4282,1,20,PROVCITY,VARCHAR2,,200,321558,3801,4000,,,,,VARCHAR2,,
4282,1,21,PRVADDR1,VARCHAR2,,200,321559,4001,4200,,,,,VARCHAR2,,
4282,1,22,PRVADDR2,VARCHAR2,,200,321560,4201,4400,,,,,VARCHAR2,,
4282,1,23,PRV_FNM,VARCHAR2,,200,321561,4401,4600,,,,,VARCHAR2,,
4282,1,24,PRV_LNM,VARCHAR2,,200,321562,4601,4800,,,,,VARCHAR2,,
4282,1,25,PROV_NM,VARCHAR2,,200,321563,4801,5000,,,,,VARCHAR2,,
4282,1,26,PROV_ST,VARCHAR2,,200,321564,5001,5200,,,,,VARCHAR2,,
4282,1,27,PROV_ZIP,VARCHAR2,,200,321565,5201,5400,,,,,VARCHAR2,,
4282,1,28,PROVTYPE,VARCHAR2,,200,321566,5401,5600,,,,,VARCHAR2,,
4282,1,29,PROVSPEC,VARCHAR2,,200,321567,5601,5800,,,,,VARCHAR2,,
4282,1,30,PART_IND,VARCHAR2,,200,321568,5801,6000,,,,,VARCHAR2,,
4282,1,31,PCP_ZIP,VARCHAR2,,200,321569,6001,6200,,,,,VARCHAR2,,
4282,1,32,ROLE_CD,VARCHAR2,,200,321570,6201,6400,,,,,VARCHAR2,,
4282,1,33,ORD_PROV,VARCHAR2,,200,321571,6401,6600,,,,,VARCHAR2,,
4282,1,34,PCPDSUID,VARCHAR2,,200,321572,6601,6800,,,,,VARCHAR2,,
