LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
1947,1,1,CaseDesc,VARCHAR2,,50,137352,1,50,,,,,VARCHAR2,,
1947,1,2,CaseId,VARCHAR2,,20,137353,51,70,,,,,VARCHAR2,,
1947,1,3,CatType,VARCHAR2,,20,137354,71,90,,,,,VARCHAR2,,
1947,1,4,CatTypeDesc,VARCHAR2,,50,137355,91,140,,,,,VARCHAR2,,
1947,1,5,City,VARCHAR2,,50,137356,141,190,,,,,VARCHAR2,,
1947,1,6,State,VARCHAR2,,50,137357,191,240,,,,,VARCHAR2,,
1947,1,7,Zip,VARCHAR2,,20,137358,241,260,,,,,VARCHAR2,,
1947,1,8,MemSsn,VARCHAR2,,20,137359,261,280,,,,,VARCHAR2,,
1947,1,9,SubSsn,VARCHAR2,,20,137360,281,300,,,,,VARCHAR2,,
1947,1,10,EmplId,VARCHAR2,,20,137361,301,320,,,,,VARCHAR2,,
1947,1,11,RelCode,VARCHAR2,,10,137362,321,330,,,,,VARCHAR2,,
1947,1,12,RelDesc,VARCHAR2,,50,137363,331,380,,,,,VARCHAR2,,
1947,1,13,FirstName,VARCHAR2,,50,137364,381,430,,,,,VARCHAR2,,
1947,1,14,LastName,VARCHAR2,,50,137365,431,480,,,,,VARCHAR2,,
1947,1,15,Birthdate,DATE,YYYYMMDD,10,137366,481,490,,,,,DATE,,
1947,1,16,Gender,VARCHAR2,,5,137367,491,495,,,,,VARCHAR2,,
1947,1,17,Address,VARCHAR2,,70,137368,496,565,,,,,VARCHAR2,,
1947,1,18,HomeCity,VARCHAR2,,50,137369,566,615,,,,,VARCHAR2,,
1947,1,19,HomeState,VARCHAR2,,50,137370,616,665,,,,,VARCHAR2,,
1947,1,20,HomeZipcode,VARCHAR2,,20,137371,666,685,,,,,VARCHAR2,,
1947,1,21,CoverageDesc,VARCHAR2,,50,137372,686,735,,,,,VARCHAR2,,
1947,1,22,StartDate,DATE,YYYYMMDD,10,137373,736,745,,,,,DATE,,
1947,1,23,StopDate,DATE,YYYYMMDD,10,137374,746,755,,,,,DATE,,
1947,1,24,CovType,VARCHAR2,,20,137375,756,775,,,,,VARCHAR2,,
1947,1,25,MedStartDate,DATE,YYYYMMDD,10,137376,776,785,,,,,DATE,,
1947,1,26,MedStopDate,DATE,YYYYMMDD,10,137377,786,795,,,,,DATE,,
1947,1,27,CovOption,VARCHAR2,,20,137378,796,815,,,,,VARCHAR2,,
1947,1,28,MedCovTypeDesc,VARCHAR2,,50,137379,816,865,,,,,VARCHAR2,,
1947,1,29,PlanCode,VARCHAR2,,20,137380,866,885,,,,,VARCHAR2,,
1947,1,30,PlanCodeDesc,VARCHAR2,,50,137381,886,935,,,,,VARCHAR2,,
1947,1,31,UnitDesc,VARCHAR2,,50,137382,936,985,,,,,VARCHAR2,,
1947,1,32,UnitId,VARCHAR2,,20,137383,986,1005,,,,,VARCHAR2,,
1947,1,33,ActiveFlag,VARCHAR2,,20,137384,1006,1025,,,,,VARCHAR2,,
