LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
598,1,32,altnum,varchar2,NA,15,46784,307,321,,,,,VARCHAR2,,
598,1,33,hirdat,date,mm-dd-yyyy,10,46785,322,331,,,,,DATE,,
598,1,34,statcd,varchar2,NA,1,46786,332,332,,,,,VARCHAR2,,
598,1,35,pcp_provno,varchar2,NA,15,46787,333,347,,,,,VARCHAR2,,
598,1,1,membno,varchar2,NA,15,46753,1,15,,,,,VARCHAR2,,
598,1,2,ee_ssno,varchar2,NA,9,46754,16,24,,,,,VARCHAR2,,
598,1,3,grpnum,varchar2,NA,6,46755,25,30,,,,,VARCHAR2,,
598,1,4,lstnam,varchar2,NA,20,46756,31,50,,,,,VARCHAR2,,
598,1,5,fstnam,varchar2,NA,15,46757,51,65,,,,,VARCHAR2,,
598,1,6,midnam,varchar2,NA,1,46758,66,66,,,,,VARCHAR2,,
598,1,7,benpkg,varchar2,NA,4,46759,67,70,,,,,VARCHAR2,,
598,1,8,benpkgdes,varchar2,NA,20,46760,71,90,,,,,VARCHAR2,,
598,1,9,tiercd,varchar2,NA,4,46761,91,94,,,,,VARCHAR2,,
598,1,10,tiercddes,varchar2,NA,20,46762,95,114,,,,,VARCHAR2,,
598,1,11,sexcod,varchar2,NA,1,46763,115,115,,,,,VARCHAR2,,
598,1,12,bthdat,date,mm-dd-yyyy,10,46764,116,125,,,,,DATE,,
598,1,13,relcod,varchar2,NA,1,46765,126,126,,,,,VARCHAR2,,
598,1,14,effdat,date,mm-dd-yyyy,10,46766,127,136,,,,,DATE,,
598,1,15,expdat,date,mm-dd-yyyy,10,46767,137,146,,,,,DATE,,
598,1,16,medical,varchar2,NA,1,46768,147,147,,,,,VARCHAR2,,
598,1,17,pharmacy,varchar2,NA,1,46769,148,148,,,,,VARCHAR2,,
598,1,18,dental,varchar2,NA,1,46770,149,149,,,,,VARCHAR2,,
598,1,19,vision,varchar2,NA,1,46771,150,150,,,,,VARCHAR2,,
598,1,20,disability,varchar2,NA,1,46772,151,151,,,,,VARCHAR2,,
598,1,21,adrln1,varchar2,NA,25,46773,152,176,,,,,VARCHAR2,,
598,1,22,adrln2,varchar2,NA,25,46774,177,201,,,,,VARCHAR2,,
598,1,23,citycd,varchar2,NA,16,46775,202,217,,,,,VARCHAR2,,
598,1,24,stacod,varchar2,NA,2,46776,218,219,,,,,VARCHAR2,,
598,1,25,zipcod,varchar2,NA,10,46777,220,229,,,,,VARCHAR2,,
598,1,26,areacd,varchar2,NA,4,46778,230,233,,,,,VARCHAR2,,
598,1,27,homeph,varchar2,NA,20,46779,234,253,,,,,VARCHAR2,,
598,1,28,workph,varchar2,NA,20,46780,254,273,,,,,VARCHAR2,,
598,1,29,socsec,varchar2,NA,12,46781,274,285,,,,,VARCHAR2,,
598,1,30,commnt,varchar2,NA,20,46782,286,305,,,,,VARCHAR2,,
598,1,31,memsta,varchar2,NA,1,46783,306,306,,,,,VARCHAR2,,
