LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
3020,1,2,UNIQUEI,VARCHAR2,NA,9,240853,11,19,Adesh Shrestha,,,,VARCHAR2,,
3020,1,3,RELATION,VARCHAR2,NA,9,240854,20,28,Adesh Shrestha,,,,VARCHAR2,,
3020,1,4,MEMBIRTH,DATE,MM-DD-YYYY,11,240855,29,39,Adesh Shrestha,,,,DATE,,
3020,1,5,GENDER,VARCHAR2,NA,2,240856,40,41,Adesh Shrestha,,,,VARCHAR2,,
3020,1,6,ZIPCODE,VARCHAR2,NA,11,240857,42,52,Adesh Shrestha,,,,VARCHAR2,,
3020,1,7,ENRPLAN,VARCHAR2,NA,9,240858,53,61,Adesh Shrestha,,,,VARCHAR2,,
3020,1,8,BENEFITHI1,DATE,MM-DD-YYYY,11,240859,62,72,Adesh Shrestha,,,,DATE,,
3020,1,9,BENEFITHI2,DATE,MM-DD-YYYY,11,240860,73,83,Adesh Shrestha,,,,DATE,,
3020,1,10,C1,VARCHAR2,NA,2,240861,84,85,Adesh Shrestha,,,,VARCHAR2,,
3020,1,11,FILLE,VARCHAR2,NA,6,240862,86,91,Adesh Shrestha,,,,VARCHAR2,,
3020,1,12,FAMILYTER,DATE,MM-DD-YYYY,11,240863,92,102,Adesh Shrestha,,,,DATE,,
3020,1,13,EEONLYTE,DATE,MM-DD-YYYY,11,240864,103,113,Adesh Shrestha,,,,DATE,,
3020,1,14,DEPENDENT,DATE,MM-DD-YYYY,11,240865,114,124,Adesh Shrestha,,,,DATE,,
3020,1,15,EE,VARCHAR2,NA,3,240866,125,127,Adesh Shrestha,,,,VARCHAR2,,
3020,1,16,C2,VARCHAR2,NA,2,240867,128,129,Adesh Shrestha,,,,VARCHAR2,,
3020,1,17,SP,VARCHAR2,NA,3,240868,130,132,Adesh Shrestha,,,,VARCHAR2,,
3020,1,18,C3,VARCHAR2,NA,2,240869,133,134,Adesh Shrestha,,,,VARCHAR2,,
3020,1,19,DP,VARCHAR2,NA,3,240870,135,137,Adesh Shrestha,,,,VARCHAR2,,
3020,1,20,C4_82929,VARCHAR2,NA,2,240871,138,139,Adesh Shrestha,,,,VARCHAR2,,
3020,1,21,GROUPNAME,VARCHAR2,NA,31,240872,140,170,Adesh Shrestha,,,,VARCHAR2,,
3020,1,22,LOCATIONDESCRIPTION,VARCHAR2,NA,34,240873,171,204,Adesh Shrestha,,,,VARCHAR2,,
3020,1,23,FIRSTNAME,VARCHAR2,NA,21,240874,205,225,Adesh Shrestha,,,,VARCHAR2,,
3020,1,24,LASTNAME,VARCHAR2,NA,26,240875,226,251,Adesh Shrestha,,,,VARCHAR2,,
3020,1,25,GROUPNO,VARCHAR2,NA,12,240876,252,263,Adesh Shrestha,,,,VARCHAR2,,
3020,1,1,ENRSSN1221,VARCHAR2,NA,10,240852,1,10,Adesh Shrestha,,,,VARCHAR2,,
