LAYOUTID,SUBLAYOUTID,COLUMNID,COLUMNNAME,DATATYPE,DATETYPEDETIAL,FIELDLENGTH,SN,STARTPOS,ENDPOS,UPDATED_BY,FIELDLINENUMBER,FIELDDELIMITER,FIELDPOSITION,CATEGORY,BUSINESSNAME,SEMANTICKEY
3159,6,2,CRE_DT,DATE,MM/DD/YYYY,10,256080,51,60,Anil Dongol,,,,DATE,,
3159,6,3,CRE_TM,VARCHAR2,,8,256081,61,68,Anil Dongol,,,,VARCHAR2,,
3159,6,4,PURP_CD,VARCHAR2,,2,256082,69,70,Anil Dongol,,,,VARCHAR2,,
3159,6,5,EFF_DT,DATE,MM/DD/YYYY,10,256083,71,80,Anil Dongol,,,,DATE,,
3159,6,6,RPT_DT,DATE,MM/DD/YYYY,10,256084,81,90,Anil Dongol,,,,DATE,,
3159,6,7,FF_GRP_SEL,VARCHAR2,,2,256085,91,92,Anil Dongol,,,,VARCHAR2,,
3159,6,8,ISA_CTL,VARCHAR2,,15,256086,93,107,Anil Dongol,,,,VARCHAR2,,
3159,6,9,GS_CTL,VARCHAR2,,15,256087,108,122,Anil Dongol,,,,VARCHAR2,,
3159,6,10,ST_CTL,VARCHAR2,,15,256088,123,137,Anil Dongol,,,,VARCHAR2,,
3159,6,11,SNDR_ID,VARCHAR2,,12,256089,138,149,Anil Dongol,,,,VARCHAR2,,
3159,6,12,CLI_ID,VARCHAR2,,17,256090,150,166,Anil Dongol,,,,VARCHAR2,,
3159,6,13,BCH_CTL_N,VARCHAR2,,4,256091,167,170,Anil Dongol,,,,VARCHAR2,,
3159,7,1,KEY,VARCHAR2,,50,256093,1,50,Anil Dongol,,,,VARCHAR2,,
3159,7,2,CLIENT_NO,VARCHAR2,,17,256094,51,67,Anil Dongol,,,,VARCHAR2,,
3159,7,3,COMBO_1,VARCHAR2,,8,256095,68,75,Anil Dongol,,,,VARCHAR2,,
3159,7,4,COMBO_2,VARCHAR2,,8,256096,76,83,Anil Dongol,,,,VARCHAR2,,
3159,7,5,COMBO_3,VARCHAR2,,8,256097,84,91,Anil Dongol,,,,VARCHAR2,,
3159,7,6,LOB,VARCHAR2,,3,256098,92,94,Anil Dongol,,,,VARCHAR2,,
3159,7,7,PRODUCT_TYPE,VARCHAR2,,4,256099,95,98,Anil Dongol,,,,VARCHAR2,,
3159,7,8,PHA_IN,VARCHAR2,,1,256100,99,99,Anil Dongol,,,,VARCHAR2,,
3159,7,9,DSM_IN,VARCHAR2,,1,256101,100,100,Anil Dongol,,,,VARCHAR2,,
3159,7,10,CI_ID,VARCHAR2,,9,256102,101,109,Anil Dongol,,,,VARCHAR2,,
3159,7,11,AI_CURR_MNTH_ELIG,VARCHAR2,,1,256103,110,110,Anil Dongol,,,,VARCHAR2,,
3159,7,12,AI_FLWG_MNTH_ELIG,VARCHAR2,,1,256104,111,111,Anil Dongol,,,,VARCHAR2,,
3159,7,13,PLAN_PTNR_CODE,VARCHAR2,,8,256105,112,119,Anil Dongol,,,,VARCHAR2,,
3159,7,14,ACK_CODE,VARCHAR2,,6,256106,120,125,Anil Dongol,,,,VARCHAR2,,
3159,7,15,MEMBER_PROFILE_ID,VARCHAR2,,20,256107,126,145,Anil Dongol,,,,VARCHAR2,,
3159,7,17,AUDIT_IND,VARCHAR2,,1,256109,300,300,Anil Dongol,,,,VARCHAR2,,
3159,8,1,KEY,VARCHAR2,,50,256110,1,50,Anil Dongol,,,,VARCHAR2,,
3159,8,2,EXTN_ELI_CT,VARCHAR2,,2,256111,51,52,Anil Dongol,,,,VARCHAR2,,
3159,8,3,ELI_QLFR_C,VARCHAR2,,1,256112,53,53,Anil Dongol,,,,VARCHAR2,,
3159,8,4,ELI_CERT_TO_DT,DATE,MM/DD/YYYY,10,256113,54,63,Anil Dongol,,,,DATE,,
3159,8,5,ELI_INSTU_NM,VARCHAR2,,35,256114,64,98,Anil Dongol,,,,VARCHAR2,,
3159,8,6,EXTN_ELI_EFF_DT,DATE,MM/DD/YYYY,10,256115,99,108,Anil Dongol,,,,DATE,,
